RespMat_ 1,RespMat_ 2,RespMat_ 3,RespMat_ 4,RespMat_ 5,RespMat_ 6,RespMat_ 7,RespMat_ 8,RespMat_ 9,RespMat_10,RespMat_11,RespMat_12,RespMat_13
,368,8,32,1,1,z,a,0,1.13315068211523,1,3,3
,369,8,33,1,1,z,z,1,0.52659128131927,2,3,2
,370,8,34,1,1,a,a,1,0.601492877816781,1,2,3
,371,8,35,1,1,a,a,1,0.443889082642272,1,1,4
,372,8,36,2,1,a,a,1,0.534536381281214,1,3,2
,373,8,37,1,1,a,z,0,0.574249934434192,1,2,1
,374,8,38,1,1,a,z,0,0.636964796576649,2,3,4
,375,8,39,1,1,a,z,0,0.3353610423801,1,1,1
,376,8,40,2,1,z,z,1,0.557372712588403,1,2,3
,377,8,41,1,1,a,a,1,0.433129690121859,1,3,3
,378,8,42,2,1,z,z,1,0.53024525361252,1,2,2
,379,8,43,2,2,z,z,1,0.457193683309015,1,1,4
,380,8,44,2,2,z,z,1,0.421246742393123,1,2,3
,381,8,45,2,1,a,a,1,0.455756101495354,1,3,2
,382,8,46,2,1,z,z,1,0.699599445448257,2,3,1
,383,8,47,2,1,a,a,1,0.537009909487097,2,1,1
,384,8,48,1,1,z,z,1,0.662244504957926,1,1,1
,385,9,1,2,1,a,a,1,0.694330398051534,1,2,3
,386,9,2,2,1,a,a,1,0.572608690446941,1,1,2
,387,9,3,2,1,z,z,1,0.923787115025334,1,3,3
,388,9,4,1,2,a,z,0,0.506067482725484,1,3,1
,389,9,5,1,2,a,a,1,0.393299514777027,1,3,1
,390,9,6,2,1,z,z,1,0.936444889201084,1,1,3
,391,9,7,2,2,z,z,1,0.457820029783761,1,1,4
,392,9,8,1,2,z,z,1,0.397679389105178,1,3,4
,393,9,9,2,1,z,z,1,0.440817652386613,1,3,1
,394,9,10,2,1,a,a,1,0.437762151035713,1,3,4
,395,9,11,2,2,z,a,0,0.634975392720662,1,1,3
,396,9,12,1,1,z,a,0,0.498274276062148,1,1,1
,397,9,13,2,1,a,a,1,0.541579792596167,1,2,3
,398,9,14,1,1,z,z,1,0.56653523442219,2,3,4
,399,9,15,1,1,a,z,0,0.555220037640538,1,2,3
,400,9,16,2,2,a,a,1,0.526900187891442,1,2,4
,401,9,17,1,1,a,z,0,0.743440855178051,1,2,4
,402,9,18,1,2,z,z,1,0.442036212043604,1,1,4
,403,9,19,2,1,a,a,1,0.372774578427197,1,2,4
,404,9,20,1,1,z,a,0,0.643423390312819,1,1,2
,405,9,21,2,1,z,z,1,0.527271672239294,1,3,4
,406,9,22,1,1,z,z,1,0.606100876495475,1,2,2
,407,9,23,1,2,a,z,0,0.550777016673237,1,2,1
,408,9,24,1,1,z,z,1,0.305295273137745,1,1,2
,409,9,25,1,2,z,z,1,0.411265589675168,1,1,4
,410,9,26,2,1,z,z,1,0.519711709930561,1,2,4
,411,9,27,2,1,a,a,1,0.465467600908596,1,1,3
,412,9,28,1,1,a,z,0,0.63088337611407,1,2,1
,413,9,29,1,1,a,a,1,0.570335980009986,1,3,2
,414,9,30,1,1,a,a,1,0.521529309422476,1,2,4
,415,9,31,1,1,z,z,1,0.471773163590115,1,2,3
,416,9,32,2,1,z,z,1,0.474726264976198,1,2,1
,417,9,33,2,1,z,z,1,0.463761503662681,2,3,2
,418,9,34,2,1,a,a,1,0.37863470116281,1,2,1
,419,9,35,1,1,z,z,1,0.457129398855614,1,3,1
,420,9,36,2,1,a,a,1,0.359257782256464,2,3,2
,421,9,37,2,2,z,z,1,0.373613689298509,1,1,1
,422,9,38,1,1,a,a,1,0.428051789378515,1,3,1
,423,9,39,2,1,a,a,1,0.40894793701591,1,2,1
,424,9,40,2,1,z,z,1,0.454559159581549,1,1,3
,425,9,41,1,2,a,a,1,0.618052090867423,1,1,3
,426,9,42,1,1,a,a,1,0.442090825352352,1,1,4
,427,9,43,2,1,a,a,1,0.536392665206222,1,3,4
,428,9,44,2,2,a,a,1,0.417452254594536,1,3,2
,429,9,45,2,1,z,a,0,0.758320139866555,1,1,1
,430,9,46,1,1,z,z,1,0.472890461038332,1,1,4
,431,9,47,1,1,z,z,1,0.581175016908674,1,3,3
,432,9,48,1,1,z,z,1,0.382373437896604,1,2,4
,433,10,1,2,1,z,z,1,0.562789671035716,1,2,1
,434,10,2,1,2,a,a,1,0.454225790803321,1,1,2
,435,10,3,1,2,a,a,1,0.446268744184636,2,3,2
,436,10,4,1,1,z,z,1,0.498244124930352,2,3,4
,437,10,5,1,1,z,z,1,0.433493210031884,1,2,4
,438,10,6,2,1,z,z,1,0.459324740455486,1,2,3
,439,10,7,2,1,z,a,0,0.49892792920582,1,1,4
,440,10,8,2,1,a,a,1,0.464330961258383,1,3,2
,441,10,9,1,1,z,z,1,0.426948145206552,2,3,1
,442,10,10,1,1,z,z,1,0.475306531472597,1,1,4
