RespMat_ 1,RespMat_ 2,RespMat_ 3,RespMat_ 4,RespMat_ 5,RespMat_ 6,RespMat_ 7,RespMat_ 8,RespMat_ 9,RespMat_10,RespMat_11,RespMat_12,RespMat_13
1,Trial number,Block number,Block trial number,Arrow direction,Scrambled?,Correct response,Response,Correct?,RT,T/D same/diff,D emotion,which T
,98,3,2,1,1,a,a,1,0.423895488376729,1,1,1
,99,3,3,2,1,a,a,1,0.51459114253521,1,3,3
,100,3,4,1,1,z,z,1,0.488019487820566,1,2,2
,101,3,5,1,1,a,a,1,0.440462665748782,1,1,1
,102,3,6,2,1,a,a,1,0.474226211779751,1,3,1
,103,3,7,1,1,a,a,1,0.554521442274563,1,2,3
,104,3,8,2,1,a,a,1,0.466263476293534,1,2,4
,105,3,9,2,1,a,a,1,0.446545224054717,1,1,4
,106,3,10,1,2,z,z,1,0.54287572123576,1,3,3
,107,3,11,1,2,z,z,1,0.354764130199328,1,1,4
,108,3,12,1,1,a,a,1,0.42328677745536,1,2,3
,109,3,13,2,2,a,a,1,0.36733713990543,1,2,1
,110,3,14,1,1,a,a,1,0.379157510004006,1,2,4
,111,3,15,1,1,z,z,1,0.374203058076091,1,1,1
,112,3,16,2,1,a,a,1,0.328582164365798,1,1,1
,113,3,17,2,2,a,a,1,0.400730908266269,1,2,2
,114,3,18,2,1,a,a,1,0.340862196404487,1,1,4
,115,3,19,1,1,z,z,1,0.288271846831776,1,3,2
,116,3,20,2,1,z,a,0,0.358479542424902,1,1,1
,117,3,21,2,1,z,z,1,0.489226100849919,1,3,4
,118,3,22,2,1,z,z,1,0.573293632478453,1,3,3
,119,3,23,1,2,a,a,1,0.434843751951121,1,3,3
,120,3,24,2,1,a,a,1,0.496765014249831,2,2,4
,121,3,25,2,1,z,z,1,0.477578104124404,1,3,2
,122,3,26,1,1,z,z,1,0.548864412819967,1,3,2
,123,3,27,1,1,z,z,1,0.444900566712022,1,2,2
,124,3,28,1,1,a,a,1,0.395017558708787,1,3,1
,125,3,29,2,1,a,a,1,0.468213057960384,1,2,4
,126,3,30,2,1,a,a,1,0.409934390103444,1,2,3
,127,3,31,2,1,z,z,1,0.441780781024136,1,3,4
,128,3,32,2,1,z,z,1,0.626547875115648,1,1,3
,129,3,33,1,1,z,z,1,0.400797468260862,1,1,4
,130,3,34,1,2,z,z,1,0.759502859553322,1,1,2
,131,3,35,1,1,a,a,1,0.315011892584153,1,3,4
,132,3,36,1,1,a,a,1,0.327369293547235,1,2,1
,133,3,37,1,1,a,a,1,0.467771031428128,1,2,3
,134,3,38,1,1,z,z,1,0.414824557490647,1,1,1
,135,3,39,2,1,z,z,1,0.375178702175617,1,2,4
,136,3,40,2,2,a,a,1,0.428638882585801,1,3,3
,137,3,41,2,1,a,a,1,0.478558299480937,1,1,2
,138,3,42,1,2,a,a,1,0.450170752010308,1,1,1
,139,3,43,2,1,a,a,1,0.386745916679502,1,3,2
,140,3,44,2,1,a,a,1,0.460258855833672,1,1,4
,141,3,45,1,2,z,z,1,0.502501688199118,1,3,3
,142,3,46,2,1,a,a,1,0.366863824543543,2,2,4
,143,3,47,2,2,z,z,1,0.307719876873307,1,1,3
,144,3,48,1,1,z,z,1,0.612536145723425,1,2,1
,145,4,1,1,1,a,z,0,0.521057700621895,1,2,4
,146,4,2,2,1,a,a,1,0.598858354147524,1,1,1
,147,4,3,2,1,z,z,1,0.462296046200208,1,1,4
,148,4,4,2,2,z,z,1,0.438249119790271,1,2,2
,149,4,5,1,2,z,a,0,0.37211296078749,1,1,1
,150,4,6,2,1,a,z,0,0.560046489583328,1,2,1
,151,4,7,1,1,z,z,1,0.840534800896421,1,1,2
,152,4,8,2,1,z,z,1,0.75481578533072,1,3,4
,153,4,9,2,1,z,a,0,0.2976693197852,1,3,3
,154,4,10,2,1,z,z,1,0.484438333311118,1,3,3
,155,4,11,2,1,a,p,0,1.50024433771614,1,3,1
,156,4,12,1,1,z,a,0,0.902231921092607,1,2,4
,157,4,13,1,2,z,z,1,0.583474465180188,1,1,2
,158,4,14,2,1,z,z,1,0.553458189242519,1,2,4
,159,4,15,1,2,z,z,1,0.715836667455733,1,3,2
,160,4,16,1,1,a,a,1,0.739848891738802,1,3,3
,161,4,17,1,1,a,a,1,0.620002241339535,1,2,2
,162,4,18,2,1,a,a,1,0.478482637321576,1,1,3
,163,4,19,1,1,a,a,1,0.479154494823888,1,2,3
,164,4,20,1,2,z,a,0,0.888769738259725,1,1,1
,165,4,21,1,1,a,a,1,0.609313960070722,1,3,4
,166,4,22,1,1,a,a,1,0.634553277282976,2,3,1
,167,4,23,2,2,z,z,1,0.320171144441701,2,2,1
,168,4,24,2,2,a,a,1,0.921298795728944,1,1,4
,169,4,25,2,1,a,a,1,0.471142265945673,2,1,1
,170,4,26,2,1,z,z,1,0.355567969963886,2,3,1
,171,4,27,2,1,z,z,1,0.614169994252734,2,2,4
,172,4,28,1,1,z,z,1,0.684543236508034,1,1,4
,173,4,29,1,2,z,z,1,0.922655026428401,1,1,3
,174,4,30,2,1,z,z,1,0.446737508522347,1,2,4
,175,4,31,2,1,a,a,1,0.370783467777073,2,1,4
,176,4,32,1,2,a,a,1,0.414446246577427,1,3,4
,177,4,33,1,2,z,z,1,0.401861859019846,1,1,3
,178,4,34,1,1,a,a,1,0.57447862776462,1,1,3
,179,4,35,2,1,z,z,1,0.634341081837192,1,1,4
,180,4,36,2,2,z,z,1,0.593872613273561,2,3,3
,181,4,37,2,1,a,a,1,0.513830538257025,1,2,2
,182,4,38,1,1,a,a,1,0.550043719122186,1,2,3
,183,4,39,2,1,z,z,1,0.568690753774717,1,3,1
,184,4,40,1,1,a,a,1,0.577415231266059,1,3,1
,185,4,41,1,1,z,z,1,0.583146785153076,1,3,2
,186,4,42,2,1,z,z,1,0.890283551183529,1,1,3
,187,4,43,1,2,z,z,1,0.394455496687442,1,2,1
,188,4,44,2,2,a,a,1,0.331138181383722,1,2,4
,189,4,45,1,1,z,z,1,0.280841022264212,1,2,3
,190,4,46,2,1,z,z,1,0.274319282034412,1,3,1
,191,4,47,1,1,z,z,1,0.438956248457544,1,2,2
,192,4,48,1,2,a,a,1,0.344716986408457,1,3,2
,193,5,1,1,1,a,a,1,0.435267004999332,1,3,2
,194,5,2,2,2,z,z,1,0.316161616705358,1,2,2
,195,5,3,1,2,a,z,0,0.366325655719265,1,3,2
,196,5,4,1,1,z,z,1,0.423566101817414,1,2,1
,197,5,5,2,1,a,a,1,0.350168647128157,1,2,2
,198,5,6,2,1,a,a,1,0.388200565124862,1,3,3
,199,5,7,2,1,a,a,1,0.359381231130101,1,3,2
,200,5,8,1,1,a,a,1,0.497934080660343,1,1,1
,201,5,9,1,1,z,z,1,0.479761499096639,1,2,3
,202,5,10,2,1,z,z,1,0.472621945547871,1,2,1
,203,5,11,1,2,a,a,1,0.533156826160848,1,1,2
,204,5,12,2,1,a,a,1,0.458513505058363,1,1,1
,205,5,13,1,1,z,z,1,0.464316170080565,1,1,2
,206,5,14,1,2,z,z,1,0.377040106104687,1,3,1
,207,5,15,2,2,a,a,1,0.358467026962899,1,3,2
,208,5,16,1,1,z,z,1,0.318322825012729,1,2,3
,209,5,17,2,1,z,z,1,0.388616991695017,1,2,1
,210,5,18,1,2,a,a,1,0.412861891440116,1,1,3
,211,5,19,2,1,a,a,1,0.386120139039122,1,1,2
,212,5,20,2,1,a,a,1,0.409301216830499,1,1,3
,213,5,21,2,1,z,z,1,0.407190070836805,2,1,3
,214,5,22,1,1,a,a,1,0.577913008979522,1,2,3
,215,5,23,1,1,z,z,1,0.448085774783976,2,3,4
,216,5,24,2,2,z,z,1,0.458467425196432,1,3,2
,217,5,25,1,1,z,z,1,0.479160752613097,1,3,2
,218,5,26,2,2,a,z,0,0.219605839811265,1,3,4
,219,5,27,1,1,z,z,1,0.40620418661274,1,2,4
,220,5,28,2,2,a,a,1,0.386442130082287,1,2,3
,221,5,29,2,1,a,a,1,0.468400791171007,1,1,1
,222,5,30,1,1,z,z,1,0.39096593321301,1,1,2
,223,5,31,1,1,a,a,1,0.33259339875076,1,2,3
,224,5,32,1,1,z,z,1,0.315786719089374,1,1,1
,225,5,33,1,1,z,z,1,0.365174793987535,1,3,4
,226,5,34,2,2,a,a,1,0.266898128553294,1,1,1
,227,5,35,1,1,z,a,0,0.371846152003855,1,2,3
,228,5,36,2,1,a,a,1,0.358121711527929,1,2,4
,229,5,37,2,1,a,a,1,0.35521298344247,1,1,4
,230,5,38,1,2,a,a,1,0.506790540297516,1,1,2
,231,5,39,2,1,a,a,1,0.430641939747147,1,2,2
,232,5,40,1,1,a,a,1,0.383659695275128,1,3,4
,233,5,41,2,2,z,a,0,0.336395282065496,1,2,3
,234,5,42,1,1,a,a,1,0.477573552983813,1,3,3
,235,5,43,1,1,a,a,1,0.429022313561291,1,1,3
,236,5,44,2,1,a,a,1,0.373099413933232,1,3,3
,237,5,45,1,2,z,z,1,0.413151455810294,1,2,4
,238,5,46,2,1,z,z,1,0.562181529006921,1,1,1
,239,5,47,2,1,a,a,1,0.567356709740125,1,3,2
,240,5,48,2,1,z,z,1,0.439430701662786,1,3,3
,241,6,1,2,1,z,z,1,0.456529790186323,1,3,2
,242,6,2,1,1,z,z,1,0.408275510533713,1,2,2
,243,6,3,1,2,a,a,1,0.402166783344001,1,1,2
,244,6,4,2,2,z,z,1,0.403898480697535,1,1,4
,245,6,5,1,2,z,z,1,0.420733035891317,1,3,2
,246,6,6,1,2,a,a,1,0.449468743172474,1,3,3
,247,6,7,1,1,a,a,1,0.524663886288181,1,1,1
,248,6,8,1,1,z,z,1,0.357305356184952,1,3,2
,249,6,9,2,1,a,a,1,0.459537504822947,1,2,2
,250,6,10,1,1,a,a,1,0.464447583537549,1,1,3
,251,6,11,2,2,a,a,1,0.42549463454634,1,3,3
,252,6,12,2,2,z,z,1,0.516742110834457,2,2,1
,253,6,13,2,1,z,z,1,0.564038950717077,1,3,1
,254,6,14,2,1,z,z,1,0.560514684999362,1,2,4
,255,6,15,1,1,z,a,0,0.424928590189666,1,2,2
,256,6,16,2,2,z,z,1,0.565089119249023,1,2,2
,257,6,17,1,1,z,z,1,0.448532352456823,1,2,1
,258,6,18,1,2,z,z,1,0.338631014805287,1,1,1
,259,6,19,2,1,z,z,1,0.362402599072084,1,1,3
,260,6,20,2,1,z,z,1,0.359559293254279,1,3,3
,261,6,21,1,2,z,z,1,0.417022174806334,1,2,1
,262,6,22,2,2,a,a,1,0.396368100657128,1,1,1
,263,6,23,2,2,z,z,1,0.3295367595274,1,1,3
,264,6,24,1,2,z,z,1,0.336963033070788,2,3,4
,265,6,25,1,1,z,z,1,0.457170358859003,1,2,2
,266,6,26,1,1,a,z,0,0.367178988875821,1,1,1
,267,6,27,1,2,z,z,1,0.457025292213075,1,3,1
,268,6,28,1,1,a,a,1,0.483202138217166,1,3,4
,269,6,29,1,2,z,z,1,0.41085257648956,1,3,4
,270,6,30,2,1,a,z,0,0.593619457795285,1,3,3
,271,6,31,1,1,a,z,0,1.00393215892836,1,3,4
,272,6,32,1,1,a,a,1,0.479418459231965,1,1,4
,273,6,33,2,1,a,a,1,0.683463485562243,1,2,1
,274,6,34,2,1,a,z,0,0.715850320761092,1,1,1
,275,6,35,2,1,z,z,1,0.905286853550933,2,3,3
,276,6,36,2,2,a,a,1,0.637457454227842,1,3,3
,277,6,37,1,1,a,a,1,0.724414940574206,1,1,4
,278,6,38,2,1,a,a,1,0.651588650303893,1,2,3
,279,6,39,1,2,z,z,1,0.667410014546476,1,2,3
,280,6,40,1,1,z,z,1,0.359718013205566,1,2,3
,281,6,41,2,1,a,a,1,0.478198761818931,1,2,2
,282,6,42,2,1,a,a,1,0.520291407592595,1,2,3
,283,6,43,2,1,a,a,1,0.493198081851006,1,1,3
,284,6,44,1,1,z,z,1,0.52779163653031,1,2,4
,285,6,45,2,1,z,z,1,0.571577295195311,1,3,1
,286,6,46,2,1,a,a,1,0.477871081908233,1,1,4
,287,6,47,1,1,a,a,1,0.702796031255275,2,1,2
,288,6,48,2,1,z,z,1,0.879008745541796,1,1,3
,289,7,1,1,1,z,z,1,0.456809114431962,1,2,2
,290,7,2,2,2,z,z,1,0.379511927603744,2,1,4
,291,7,3,1,1,z,z,1,0.437037386815064,2,1,1
,292,7,4,1,1,z,z,1,0.362194954766892,1,3,3
,293,7,5,1,1,a,a,1,0.364323736401275,2,3,2
,294,7,6,2,1,a,a,1,0.424356288160197,1,3,2
,295,7,7,2,1,a,a,1,0.403182818670757,1,3,4
,296,7,8,2,1,z,z,1,0.498087111627683,1,2,3
,297,7,9,1,1,z,z,1,0.447314361692406,1,1,4
,298,7,10,1,1,z,z,1,0.447314930614084,2,1,1
,299,7,11,1,1,z,z,1,0.621042169979773,1,3,1
,300,7,12,2,2,z,z,1,0.588134232675657,1,3,4
,301,7,13,2,1,z,z,1,0.668757143081166,1,1,3
,302,7,14,1,2,z,z,1,0.415064059663564,1,3,1
,303,7,15,1,1,z,z,1,0.529223529505543,2,2,4
,304,7,16,2,2,a,a,1,0.521789860446006,1,2,3
,305,7,17,2,1,a,a,1,0.678072695969604,1,1,3
,306,7,18,1,1,z,z,1,0.495346205774695,1,2,2
,307,7,19,2,1,a,a,1,0.542094068019651,2,2,3
,308,7,20,1,2,z,z,1,0.43998821254354,1,1,1
,309,7,21,1,1,z,a,0,0.599408469512127,1,2,4
,310,7,22,2,1,z,z,1,0.576513542677276,1,2,3
,311,7,23,2,1,z,z,1,0.807398170349188,1,3,1
,312,7,24,2,1,z,z,1,0.33007435943,1,1,2
,313,7,25,2,1,a,a,1,0.564873510389589,1,2,2
,314,7,26,1,1,a,a,1,0.466345396242104,1,2,1
,315,7,27,2,2,z,z,1,0.443825367023237,1,3,4
,316,7,28,1,1,a,a,1,0.475029482739046,1,3,3
,317,7,29,1,1,z,z,1,0.405279173632152,1,3,4
,318,7,30,2,1,a,a,1,0.555980073055252,1,3,2
,319,7,31,1,2,z,z,1,0.300426723435521,1,1,2
,320,7,32,2,1,a,a,1,0.475979526876472,1,1,3
,321,7,33,2,1,a,a,1,0.355719294399023,1,3,3
,322,7,34,2,1,z,z,1,0.530234444770031,1,1,4
,323,7,35,2,1,a,a,1,0.298237070674077,1,2,1
,324,7,36,1,1,z,z,1,0.382474131183699,1,3,1
,325,7,37,2,2,a,a,1,0.416002157260664,1,2,3
,326,7,38,2,1,a,a,1,0.395359460846521,1,2,2
,327,7,39,1,1,a,a,1,0.490063505014405,1,3,4
,328,7,40,1,1,a,z,0,0.4388566929847,1,2,3
,329,7,41,1,2,a,a,1,0.419313658494502,1,1,4
,330,7,42,2,2,z,a,0,0.351037340122275,1,1,3
,331,7,43,1,1,a,a,1,0.493123557535,1,2,1
,332,7,44,1,1,a,a,1,0.535074549959973,1,2,3
,333,7,45,1,1,a,a,1,0.512394094257616,1,1,1
,334,7,46,2,2,z,a,0,0.620906205615029,1,3,1
,335,7,47,1,2,z,z,1,0.477576397475787,1,1,1
,336,7,48,2,1,a,a,1,0.471824363572523,1,1,2
,337,8,1,2,2,z,z,1,0.807881156913936,1,2,2
,338,8,2,2,1,a,a,1,0.41539685963653,2,1,2
,339,8,3,1,1,z,z,1,0.502608070382848,2,2,3
,340,8,4,2,1,z,z,1,0.539911241969094,1,1,4
,341,8,5,1,1,a,a,1,0.379595554200932,1,3,1
,342,8,6,2,1,z,z,1,0.469459493062459,1,3,1
,343,8,7,2,1,z,z,1,0.418489907635376,1,3,4
