RespMat_ 1,RespMat_ 2,RespMat_ 3,RespMat_ 4,RespMat_ 5,RespMat_ 6,RespMat_ 7,RespMat_ 8,RespMat_ 9,RespMat_10,RespMat_11,RespMat_12,RespMat_13
1,Trial number,Block number,Block trial number,Arrow direction,Scrambled?,Correct response,Response,Correct?,RT,T/D same/diff,D emotion,which T
,1,1,1,2,1,z,z,1,0.364338527433574,1,1,1
,2,1,2,1,1,z,a,0,0.589824970113114,1,2,2
,3,1,3,2,1,z,z,1,0.422666688682511,1,3,4
,4,1,4,2,1,z,z,1,0.29350107209757,1,3,1
,5,1,5,2,1,a,a,1,0.645898056216538,1,1,3
,6,1,6,2,2,a,a,1,0.793042263248935,1,2,2
,7,1,7,2,2,a,a,1,0.701336262747645,1,3,3
,8,1,8,2,1,z,z,1,0.458290500799194,1,1,1
,9,1,9,2,2,z,z,1,0.442190380883403,1,2,1
,10,1,10,2,1,a,p,0,1.50027221324854,1,2,4
,11,1,11,2,1,a,a,1,0.643706128117628,2,3,3
,12,1,12,2,1,a,a,1,0.541335739311762,1,1,1
,13,1,13,1,2,z,z,1,1.00478492304683,1,2,3
,14,1,14,1,1,z,z,1,0.89900575322099,1,3,4
,15,1,15,1,1,z,z,1,0.694307642523199,1,3,3
,16,1,16,1,1,a,p,0,1.50043719098903,1,3,1
,17,1,17,2,1,z,z,1,0.729103152640164,2,2,3
,18,1,18,1,2,a,a,1,0.536311314208433,1,2,2
,19,1,19,1,1,a,a,1,0.727506850846112,1,1,3
,20,1,20,1,2,a,a,1,0.59814041655045,1,2,4
,21,1,21,1,1,a,a,1,0.561007911455818,1,3,3
,22,1,22,1,1,a,p,0,1.50028700428084,1,1,4
,23,1,23,1,1,z,p,0,1.50016241776757,2,1,3
,24,1,24,1,1,z,z,1,0.38242350006476,1,1,4
,25,1,25,1,1,z,z,1,0.507560246740468,1,1,3
,26,1,26,2,1,z,z,1,0.423776021576487,1,1,4
,27,1,27,2,2,z,z,1,0.816677883267403,2,3,4
,28,1,28,2,1,a,a,1,0.699547676602378,1,2,3
,29,1,29,2,2,a,a,1,0.480009534512646,1,3,1
,30,1,30,1,1,z,z,1,0.685368125094101,1,3,3
,31,1,31,1,1,z,z,1,0.441591341164894,1,2,4
,32,1,32,2,1,a,z,0,1.25555448734667,1,1,1
,33,1,33,2,1,a,p,0,1.50013909325935,1,2,1
,34,1,34,1,1,z,z,1,0.4898626874201,1,3,3
,35,1,35,1,1,z,z,1,0.556360659538768,1,2,3
,36,1,36,2,1,a,p,0,1.50052935094573,1,3,3
,37,1,37,2,1,a,a,1,0.513678076211363,1,2,1
,38,1,38,2,1,z,z,1,0.546840306720696,1,2,1
,39,1,39,1,2,a,a,1,0.456026323605329,1,2,2
,40,1,40,1,1,z,z,1,1.04522437823471,1,1,4
,41,1,41,2,1,z,z,1,0.788921233383007,1,1,3
,42,1,42,1,1,z,z,1,0.691818754305132,1,2,2
,43,1,43,1,1,a,p,0,1.50136903079692,1,3,3
,44,1,44,2,1,a,a,1,1.45550067035947,1,1,2
,45,1,45,1,1,a,a,1,0.98907961207442,1,1,1
,46,1,46,2,1,a,p,0,1.50025116431061,1,3,1
,47,1,47,1,1,z,z,1,0.572841934859753,1,1,2
,48,1,48,1,1,a,p,0,1.50039167993236,1,3,3
,49,2,1,1,1,a,a,1,0.48375225358177,1,1,4
,50,2,2,2,1,a,a,1,0.603734868345782,1,3,2
,51,2,3,1,2,z,z,1,0.530103031429462,1,2,1
,52,2,4,2,2,z,z,1,0.495880961185321,1,1,4
,53,2,5,1,2,z,z,1,0.736624430399388,1,3,1
,54,2,6,2,1,a,a,1,0.662052220548503,1,1,1
,55,2,7,2,1,z,z,1,0.596392790321261,1,3,2
,56,2,8,2,1,a,a,1,0.622897316236049,1,1,1
,57,2,9,2,1,z,z,1,0.533153412747197,1,3,1
,58,2,10,2,1,a,p,0,1.50116252421867,1,2,2
,59,2,11,1,1,a,a,1,0.837375192902982,1,3,3
,60,2,12,1,1,a,p,0,1.50040021317545,1,2,3
,61,2,13,1,1,a,a,1,1.06689221202396,1,2,1
,62,2,14,1,1,a,a,1,0.594241822138429,1,1,1
,63,2,15,1,2,a,a,1,0.651238214690238,1,1,3
,64,2,16,1,1,z,z,1,0.667989712208509,1,1,2
,65,2,17,1,1,a,z,0,1.45128122274764,1,2,3
,66,2,18,2,1,a,a,1,0.496898134239018,1,2,4
,67,2,19,2,2,z,z,1,0.856576894177124,1,2,4
,68,2,20,1,1,a,a,1,1.25683107366785,1,3,3
,69,2,21,2,1,a,a,1,0.535494389943779,1,2,4
,70,2,22,2,1,a,a,1,0.843785431119613,1,3,3
,71,2,23,2,1,z,p,0,1.50017948437016,1,1,3
,72,2,24,1,2,a,a,1,0.98199182737153,1,3,1
,73,2,25,2,2,a,a,1,1.48657906160224,1,2,2
,74,2,26,2,1,a,a,1,1.17703874071594,1,2,4
,75,2,27,1,1,a,a,1,0.696134344208986,1,1,4
,76,2,28,1,2,a,a,1,0.563605457544327,1,2,3
,77,2,29,2,2,z,z,1,0.549038492725231,2,1,4
,78,2,30,1,1,a,p,0,1.50074097746983,1,2,1
