RespMat_ 1,RespMat_ 2,RespMat_ 3,RespMat_ 4,RespMat_ 5,RespMat_ 6,RespMat_ 7,RespMat_ 8,RespMat_ 9,RespMat_10,RespMat_11,RespMat_12,RespMat_13
1,Trial number,Block number,Block trial number,Arrow direction,Scrambled?,Correct response,Response,Correct?,RT,T/D same/diff,D emotion,which T
,98,3,2,2,2,z,z,1,0.470794106076937,1,1,1
,99,3,3,1,2,a,a,1,0.392620830534725,1,3,4
,100,3,4,2,2,a,a,1,0.505560602847254,1,2,1
,101,3,5,1,1,a,a,1,0.392422288365196,1,1,4
,102,3,6,1,2,z,z,1,0.591806978336535,1,2,3
,103,3,7,1,1,z,z,1,0.466617325029802,1,2,3
,104,3,8,2,2,z,z,1,0.446000797586748,1,1,4
,105,3,9,2,2,z,z,1,0.404189751716331,1,3,4
,106,3,10,2,1,a,a,1,0.493999077240005,1,2,3
,107,3,11,1,2,a,a,1,0.480271223379532,1,1,4
,108,3,12,1,1,z,z,1,0.571332104154862,1,1,1
,109,3,13,2,2,z,z,1,0.673717283905717,1,2,1
,110,3,14,2,1,z,z,1,0.614834456238896,1,1,3
,111,3,15,1,2,a,a,1,0.412735598161817,1,1,4
,112,3,16,1,2,a,a,1,0.442365598632023,1,3,4
,113,3,17,2,1,a,a,1,0.492306633299449,1,3,1
,114,3,18,2,2,a,a,1,0.482025676232297,1,2,4
,115,3,19,1,1,a,a,1,0.428298687067581,1,3,4
,116,3,20,1,1,z,z,1,0.545948289160151,1,3,3
,117,3,21,2,2,z,z,1,0.568592904950492,1,3,4
,118,3,22,1,1,z,z,1,0.438670666335383,1,2,1
,119,3,23,2,2,a,a,1,0.657142141979421,1,3,3
,120,3,24,2,1,a,p,0,1.50010040885536,1,1,3
,121,3,25,2,2,z,z,1,0.744456890475703,1,3,2
,122,3,26,1,2,a,a,1,0.509504708403256,1,2,2
,123,3,27,2,1,z,z,1,0.698989027849166,1,2,4
,124,3,28,2,1,a,a,1,1.08226699882653,1,2,3
,125,3,29,2,1,a,a,1,0.462757415050874,2,3,3
,126,3,30,1,1,a,a,1,0.583776545041474,1,2,1
,127,3,31,1,1,a,a,1,0.382076478010276,1,2,4
,128,3,32,1,2,a,a,1,0.329085630859481,1,1,2
,129,3,33,1,1,z,z,1,0.514403409237275,1,1,1
,130,3,34,1,1,a,a,1,0.424405781493988,1,3,2
,131,3,35,2,1,a,a,1,0.388667053892277,1,1,1
,132,3,36,1,2,z,z,1,0.436297262582229,1,2,2
,133,3,37,2,2,z,z,1,0.47798429071554,1,1,1
,134,3,38,1,2,a,a,1,0.325515854085097,1,1,1
,135,3,39,2,2,a,a,1,0.597874176601181,1,1,4
,136,3,40,2,2,z,z,1,0.474136896256823,1,2,1
,137,3,41,2,1,z,z,1,0.364786242920673,1,2,4
,138,3,42,1,1,z,z,1,0.45278195120045,1,3,2
,139,3,43,1,1,a,a,1,0.413694175658748,1,3,1
,140,3,44,2,1,z,z,1,0.460388562380103,1,1,1
,141,3,45,1,2,a,a,1,0.47729821089888,1,3,3
,142,3,46,2,1,a,a,1,0.489509976323461,1,3,4
,143,3,47,1,1,z,z,1,0.49521137913689,1,1,2
,144,3,48,2,1,a,a,1,0.526835903467145,1,3,4
,145,4,1,2,1,a,a,1,0.45521053718403,1,1,3
,146,4,2,2,1,a,a,1,0.347891954384977,1,3,2
,147,4,3,2,1,z,z,1,0.39202122183633,1,3,2
,148,4,4,1,2,z,z,1,0.449822023161687,1,3,3
,149,4,5,1,1,a,a,1,0.464604027860332,1,3,2
,150,4,6,1,1,a,a,1,0.409725039004115,2,1,4
,151,4,7,2,1,z,z,1,0.46952263978892,1,2,4
,152,4,8,1,2,a,a,1,0.361120892834151,1,1,3
,153,4,9,2,1,a,a,1,0.455417043791385,1,2,3
,154,4,10,2,1,z,z,1,0.438809475162998,1,1,2
,155,4,11,1,1,a,a,1,0.355150974530261,1,2,2
,156,4,12,2,1,a,a,1,0.428847095812671,1,3,4
,157,4,13,1,1,z,z,1,0.410563012119383,1,3,1
,158,4,14,1,1,z,z,1,0.474281393981073,1,1,3
,159,4,15,2,2,z,z,1,0.558381921175169,1,1,3
,160,4,16,2,1,a,a,1,0.493953566183336,1,2,4
,161,4,17,1,1,a,a,1,0.446447375230491,1,2,4
,162,4,18,1,1,a,a,1,0.387355196464341,2,1,1
,163,4,19,2,1,a,a,1,0.516489524219651,1,2,1
,164,4,20,1,2,z,z,1,0.521212438412476,1,2,3
,165,4,21,1,1,a,a,1,0.499805724481121,1,3,3
,166,4,22,2,1,a,a,1,0.489625460730167,1,1,2
,167,4,23,2,1,a,a,1,0.383450913155684,1,3,1
,168,4,24,1,1,a,a,1,0.400316188373836,1,2,4
