RespMat_ 1,RespMat_ 2,RespMat_ 3,RespMat_ 4,RespMat_ 5,RespMat_ 6,RespMat_ 7,RespMat_ 8,RespMat_ 9,RespMat_10,RespMat_11,RespMat_12,RespMat_13
1,Trial number,Block number,Block trial number,Arrow direction,Scrambled?,Correct response,Response,Correct?,RT,T/D same/diff,D emotion,which T
,98,3,2,1,1,a,a,1,0.522025380400009,1,1,3
,99,3,3,1,1,z,z,1,0.419260751805268,1,2,4
,100,3,4,2,2,z,z,1,0.497349831857719,1,3,1
,101,3,5,2,2,a,a,1,0.607034422806464,1,3,3
,102,3,6,2,1,z,z,1,0.554502668906935,1,2,3
,103,3,7,2,2,a,a,1,0.549904341460206,1,2,2
,104,3,8,2,1,a,a,1,0.433296374510974,1,3,1
,105,3,9,1,2,z,z,1,0.821586824138649,1,3,4
,106,3,10,1,1,z,z,1,0.484253444476053,1,3,4
,107,3,11,1,1,z,p,0,1.50012259557843,1,1,4
,108,3,12,2,2,z,z,1,1.21096953994129,1,3,4
,109,3,13,2,1,z,z,1,0.411598958424293,1,1,3
,110,3,14,1,1,z,a,0,0.687912195338868,1,2,3
,111,3,15,2,1,z,z,1,0.451325596077368,1,1,1
,112,3,16,1,1,z,z,1,0.433393085608259,1,2,4
,113,3,17,2,1,z,z,1,0.378782612271607,1,2,1
,114,3,18,1,1,a,a,1,0.424994581378996,1,2,1
,115,3,19,1,1,a,a,1,0.55891098768916,2,1,3
,116,3,20,1,2,z,z,1,0.390182573464699,1,3,4
,117,3,21,2,2,a,a,1,0.531178231118247,1,2,3
,118,3,22,2,1,a,z,0,1.06248616892844,1,1,1
,119,3,23,1,1,a,a,1,0.545048876083456,1,1,1
,120,3,24,2,1,z,z,1,0.495959467836656,1,1,3
,121,3,25,2,2,a,a,1,0.567621811875142,1,1,3
,122,3,26,1,1,z,z,1,0.640126680256799,1,3,2
,123,3,27,2,2,a,a,1,0.510133899282664,1,1,3
,124,3,28,2,1,a,a,1,0.668593303184025,1,3,1
,125,3,29,2,1,a,a,1,0.502711608074605,1,3,4
