RespMat_ 1,RespMat_ 2,RespMat_ 3,RespMat_ 4,RespMat_ 5,RespMat_ 6,RespMat_ 7,RespMat_ 8,RespMat_ 9,RespMat_10,RespMat_11,RespMat_12,RespMat_13
,225,5,33,2,1,z,a,0,0.279520631534979,1,2,3
,226,5,34,1,1,z,a,0,0.336497682030313,1,2,3
,227,5,35,1,1,a,a,1,0.296462706755847,1,1,4
,228,5,36,1,1,z,a,0,0.381083767046221,1,1,2
,229,5,37,2,1,z,a,0,0.290190139668994,2,1,4
,230,5,38,1,1,a,a,1,0.436997564625926,1,1,2
,231,5,39,2,1,z,a,0,0.443071020650677,1,2,2
,232,5,40,2,1,a,a,1,0.417649090057239,1,1,3
,233,5,41,1,2,a,a,1,0.415906583890319,1,3,4
,234,5,42,2,1,z,a,0,0.413703277823515,1,2,2
,235,5,43,1,1,z,z,1,0.501005510799587,1,2,4
,236,5,44,1,2,z,a,0,0.428014811594039,1,2,2
,237,5,45,2,1,a,a,1,0.629548194236122,1,3,3
,238,5,46,1,2,a,a,1,0.39003181795124,1,3,2
,239,5,47,1,1,z,a,0,0.320891926530749,1,2,3
,240,5,48,1,1,z,a,0,0.285509323235601,1,3,2
,241,6,1,1,1,a,a,1,0.279582071583718,1,1,1
,242,6,2,1,1,a,a,1,0.30870234768372,1,3,3
,243,6,3,2,1,z,a,0,0.427837318275124,1,1,3
,244,6,4,2,1,z,a,0,0.340298996539786,1,3,2
,245,6,5,2,1,a,a,1,0.380876691662706,1,3,2
,246,6,6,1,1,a,a,1,0.262819196330383,1,2,4
,247,6,7,2,1,a,a,1,0.292974281124771,1,2,1
,248,6,8,1,2,a,a,1,0.238581692101434,1,1,1
,249,6,9,1,1,a,a,1,0.328016688930802,1,3,2
,250,6,10,1,1,z,a,0,0.537157251732424,1,2,4
,251,6,11,1,1,a,a,1,0.252281670458615,1,2,1
,252,6,12,2,1,a,a,1,0.467801751452498,1,1,2
,253,6,13,1,1,a,a,1,0.355050850077532,1,1,2
,254,6,14,2,1,z,z,1,0.434670240851119,2,2,1
,255,6,15,2,2,z,a,0,0.621700374293141,1,3,2
,256,6,16,2,2,a,a,1,0.374931235564873,1,3,1
,257,6,17,2,1,a,a,1,0.368719539488666,1,2,3
,258,6,18,2,1,a,a,1,0.306533743976615,1,1,3
,259,6,19,2,1,z,z,1,0.367514633224346,1,1,4
,260,6,20,2,2,a,a,1,0.374211591319181,2,2,4
,261,6,21,1,1,z,a,0,0.5741407078458,1,2,3
,262,6,22,1,1,z,z,1,0.366247718106024,2,1,4
,263,6,23,1,2,z,z,1,0.50949560618028,1,3,1
,264,6,24,1,1,z,a,0,0.375240711029619,1,3,3
,265,6,25,1,1,z,z,1,0.345638017286547,1,1,4
,266,6,26,1,2,a,a,1,0.361160714994185,1,3,1
,267,6,27,2,1,z,a,0,0.370054152561352,1,3,2
,268,6,28,2,1,z,a,0,0.377773972577415,1,1,2
,269,6,29,2,1,z,a,0,0.369267948204651,1,1,4
,270,6,30,1,1,z,z,1,0.564545830595307,2,1,4
,271,6,31,1,1,a,a,1,0.365092305000871,1,1,4
,272,6,32,1,1,z,z,1,0.527500934316777,1,1,1
,273,6,33,1,2,z,z,1,0.685974560445175,1,2,4
,274,6,34,1,1,a,a,1,0.515208955737762,1,3,4
,275,6,35,1,1,a,a,1,0.457951443153434,1,2,3
,276,6,36,2,1,a,a,1,0.39223227952607,1,1,2
,277,6,37,1,2,a,a,1,0.315444248029962,1,3,3
,278,6,38,2,2,z,a,0,0.489855291787535,1,3,3
,279,6,39,2,2,a,a,1,0.355495721101761,1,2,3
,280,6,40,2,2,a,a,1,0.306482543935999,1,2,4
,281,6,41,1,1,a,a,1,0.353054619627073,1,2,4
,282,6,42,2,1,a,a,1,0.328538359841332,1,3,3
,283,6,43,2,1,a,a,1,0.350255118217319,1,1,2
,284,6,44,2,1,z,z,1,0.509666841709986,1,3,4
,285,6,45,1,1,z,a,0,0.375668515334837,1,2,3
,286,6,46,2,2,a,a,1,0.343104186817072,1,2,3
,287,6,47,2,1,a,a,1,0.379939731908962,1,2,4
,288,6,48,1,1,a,a,1,0.365744820446707,1,3,4
,289,7,1,2,1,z,z,1,0.514801631332375,1,1,4
,290,7,2,1,2,z,a,0,0.39940198417753,1,3,3
,291,7,3,1,1,z,z,1,0.497538134106435,1,3,4
,292,7,4,1,1,z,z,1,0.501622186275199,1,3,4
,293,7,5,2,1,a,a,1,0.370228232466616,1,2,1
,294,7,6,1,2,a,a,1,0.46277448174078,1,2,1
,295,7,7,2,1,a,a,1,0.319675642298535,1,2,4
,296,7,8,2,1,a,a,1,0.420387720339932,1,1,2
,297,7,9,2,2,z,a,0,0.271070358343422,1,3,3
,298,7,10,2,1,a,a,1,0.449851036421023,1,3,3
,299,7,11,1,1,z,a,0,0.330238199443556,1,2,2
,300,7,12,1,2,a,a,1,0.2991854082793,1,1,2
,301,7,13,1,1,z,z,1,0.376373368548229,1,2,1
,302,7,14,2,2,z,z,1,0.27558847272303,1,2,4
,303,7,15,1,2,z,z,1,0.504611127544194,1,2,4
,304,7,16,1,2,a,a,1,0.307868925738148,1,1,1
,305,7,17,2,1,a,a,1,0.406357217812911,1,1,3
,306,7,18,1,1,a,a,1,0.260789970285259,1,1,4
,307,7,19,1,1,a,a,1,0.337587672867812,1,3,1
,308,7,20,2,2,z,z,1,0.383847428602166,1,3,1
,309,7,21,2,1,z,a,0,0.33388648275286,1,1,3
,310,7,22,2,2,z,z,1,0.393620367976837,1,2,1
,311,7,23,1,1,a,a,1,0.333759051631205,1,1,4
,312,7,24,2,1,a,a,1,0.344697075313888,1,3,4
,313,7,25,1,1,a,a,1,0.367698384216055,1,3,4
,314,7,26,2,1,z,z,1,0.387785845203325,1,1,1
,315,7,27,2,1,z,z,1,0.561302026966587,2,1,1
,316,7,28,2,1,z,z,1,0.286374602932483,1,1,1
,317,7,29,1,2,z,a,0,0.37951534090098,1,3,2
,318,7,30,2,1,z,a,0,0.332634927588515,1,2,4
,319,7,31,1,1,z,a,0,0.38099957164377,1,2,3
,320,7,32,1,1,a,a,1,0.297213071025908,2,3,3
,321,7,33,2,1,z,z,1,0.561341849272139,1,2,1
,322,7,34,2,1,z,a,0,0.337725343881175,1,3,1
,323,7,35,2,1,a,a,1,0.382023002486676,1,3,3
,324,7,36,2,1,z,a,0,0.337908526067622,1,2,3
,325,7,37,1,1,z,z,1,0.341494231717661,1,1,1
,326,7,38,1,1,z,z,1,0.273494962253608,1,2,3
,327,7,39,1,1,z,a,0,0.410047598881647,1,3,2
,328,7,40,1,1,a,a,1,0.405388400307857,1,1,3
,329,7,41,2,1,a,a,1,0.349693625001237,1,2,2
,330,7,42,1,1,a,a,1,0.358100093668327,1,2,4
,331,7,43,2,2,a,a,1,0.310774809331633,2,3,3
,332,7,44,2,1,a,a,1,0.310424373834394,1,3,3
,333,7,45,1,1,a,a,1,0.267655888339505,1,1,1
,334,7,46,1,1,z,z,1,0.307541245827451,1,1,1
,335,7,47,2,1,a,a,1,0.291521908133291,1,1,3
,336,7,48,1,1,a,a,1,0.380803304957226,2,2,2
,337,8,1,2,1,a,a,1,0.450016014277935,1,2,2
,338,8,2,2,1,z,a,0,0.349201536155306,1,3,3
,339,8,3,1,2,z,a,0,0.371523023117334,1,2,2
,340,8,4,1,1,z,z,1,0.311227075988427,1,3,1
,341,8,5,2,2,a,z,0,0.352981232921593,1,3,1
,342,8,6,2,2,a,a,1,0.3115849068854,2,2,2
,343,8,7,2,1,z,z,1,0.520186732057482,1,3,1
,344,8,8,1,1,a,a,1,0.308585725608282,1,3,3
,345,8,9,2,1,a,a,1,0.306014348519966,1,1,2
,346,8,10,1,1,a,a,1,0.323288654792123,1,1,2
,347,8,11,2,1,a,a,1,0.283076755120419,1,2,3
,348,8,12,1,1,a,a,1,0.281165288994089,1,1,4
,349,8,13,2,1,a,a,1,0.253023501369171,1,3,2
,350,8,14,2,2,a,a,1,0.409165821387433,1,1,4
,351,8,15,1,1,a,a,1,0.400476046022959,1,2,1
,352,8,16,1,1,z,a,0,0.415360450744629,1,3,2
,353,8,17,1,1,a,a,1,0.424107114900835,1,2,2
,354,8,18,1,2,z,a,0,0.345198266324587,1,1,3
,355,8,19,2,1,a,a,1,0.350371171487495,1,2,4
,356,8,20,1,2,a,a,1,0.227727864054032,1,1,4
,357,8,21,2,1,z,a,0,0.347854407620616,1,1,2
,358,8,22,1,1,a,a,1,0.238937247544527,1,3,3
,359,8,23,2,1,a,a,1,0.341158018447459,2,1,4
,360,8,24,1,1,z,a,0,0.277955049881712,1,2,2
,361,8,25,2,1,z,a,0,0.334136793855578,1,2,3
,362,8,26,1,1,a,a,1,0.243590757367201,1,3,3
,363,8,27,2,2,a,a,1,0.279248133883812,1,1,1
,364,8,28,1,1,a,a,1,0.281384879956022,1,2,2
,365,8,29,2,1,a,a,1,0.387790396343917,1,1,3
,366,8,30,2,2,a,a,1,0.311803929042071,1,3,3
,367,8,31,1,1,a,a,1,0.310307182837278,1,2,4
,368,8,32,1,1,z,z,1,0.409379154676571,1,2,1
,369,8,33,1,1,z,z,1,0.301542314235121,2,1,4
,370,8,34,1,1,a,a,1,0.336313931038603,1,3,1
,371,8,35,1,2,z,a,0,0.318998664850369,1,1,2
,372,8,36,1,1,z,a,0,0.298823595046997,2,2,1
,373,8,37,1,1,a,a,1,0.409641412436031,1,3,4
,374,8,38,2,2,a,z,0,0.503509190166369,1,3,3
,375,8,39,2,2,a,a,1,0.38017411401961,1,2,4
,376,8,40,2,1,z,a,0,0.443262167274952,1,3,2
,377,8,41,2,1,z,z,1,0.405151742626913,1,1,1
,378,8,42,1,2,a,a,1,0.409287563641556,1,1,3
,379,8,43,1,1,z,z,1,0.541277143754996,1,1,1
,380,8,44,2,1,a,a,1,0.343410817789845,1,2,3
,381,8,45,2,1,z,a,0,0.513459622859955,1,2,2
,382,8,46,2,1,a,a,1,0.434815876302309,1,1,1
,383,8,47,1,1,a,a,1,0.456483710207976,1,3,2
,384,8,48,2,1,a,a,1,0.430340997641906,1,3,3
,385,9,1,2,1,z,z,1,0.563967839581892,1,1,4
,386,9,2,1,2,z,z,1,0.33861793030519,1,2,4
,387,9,3,2,1,z,a,0,0.401142214890569,1,3,3
,388,9,4,2,1,z,z,1,0.444479020312428,1,1,4
,389,9,5,1,1,z,z,1,0.350820024614222,1,2,4
,390,9,6,2,1,a,a,1,0.398830250953324,1,2,3
,391,9,7,1,1,a,a,1,0.371126507758163,1,1,2
,392,9,8,2,2,a,a,1,0.293465800932609,1,2,4
,393,9,9,1,2,a,a,1,0.354415401350707,1,3,1
,394,9,10,1,1,z,a,0,0.351988522103056,1,1,2
,395,9,11,2,1,a,a,1,0.34690322575625,1,3,1
,396,9,12,2,2,a,a,1,0.329758626176044,1,1,3
,397,9,13,1,1,a,a,1,0.361355274915695,1,3,1
,398,9,14,1,1,z,a,0,0.379928354173899,1,1,2
,399,9,15,1,2,a,a,1,0.346475421451032,1,3,4
,400,9,16,2,1,z,z,1,0.335883851163089,1,3,1
,401,9,17,2,1,z,z,1,0.37155943212565,1,1,4
,402,9,18,1,1,z,z,1,0.415540788439102,2,2,1
,403,9,19,2,2,a,a,1,0.30244002060499,1,3,4
,404,9,20,1,1,z,a,0,0.464173379004933,1,3,2
,405,9,21,2,2,a,a,1,0.28285602631513,1,2,2
,406,9,22,1,1,z,a,0,0.398662997758947,1,1,2
,407,9,23,2,1,z,a,0,0.419658405007794,1,2,2
,408,9,24,1,1,z,a,0,0.5385919889668,1,2,4
,409,9,25,1,1,a,a,1,0.470574515056796,1,1,2
,410,9,26,1,2,a,a,1,0.433945476543158,2,3,4
,411,9,27,1,2,a,a,1,0.245618276763707,1,1,3
,412,9,28,1,1,z,z,1,0.294456805218942,1,1,4
,413,9,29,2,1,a,a,1,0.37408074690029,1,1,1
,414,9,30,2,1,z,z,1,0.48335289361421,1,2,1
,415,9,31,1,1,a,a,1,0.34422034653835,1,3,2
,416,9,32,1,1,a,a,1,0.333291425136849,1,2,4
,417,9,33,2,1,a,a,1,0.333151478553191,1,1,2
,418,9,34,1,1,z,a,0,0.395440811989829,1,2,2
,419,9,35,2,2,z,z,1,0.368992037256248,1,2,1
,420,9,36,1,2,a,a,1,0.382067375816405,1,1,2
,421,9,37,2,1,z,z,1,0.468622088897973,1,3,4
,422,9,38,2,1,z,a,0,0.345500346156769,1,1,3
,423,9,39,1,1,z,a,0,0.50943075295072,1,3,3
,424,9,40,1,1,z,a,0,0.510919534717686,1,3,3
,425,9,41,1,1,z,a,0,0.313382026390173,1,2,4
,426,9,42,2,2,a,z,0,0.415471952990629,2,3,4
,427,9,43,2,1,z,a,0,0.320056797936559,1,2,1
,428,9,44,2,1,a,a,1,0.353477303870022,2,1,2
,429,9,45,1,1,z,a,0,0.2879783003591,2,2,3
,430,9,46,2,2,a,a,1,0.321557526243851,1,3,1
,431,9,47,2,1,a,a,1,0.394936207681894,1,2,1
,432,9,48,2,1,a,a,1,0.342108631622978,1,3,4
,433,10,1,1,1,a,a,1,0.483241960406303,1,1,4
,434,10,2,2,2,a,a,1,0.310491502750665,1,1,2
,435,10,3,1,1,a,a,1,0.310248587280512,1,2,2
,436,10,4,1,1,a,a,1,0.334465042571537,1,3,3
,437,10,5,2,1,z,z,1,0.341635316144675,2,3,1
,438,10,6,1,1,a,a,1,0.316846558824182,1,2,1
,439,10,7,1,2,a,a,1,0.364772589644417,1,3,3
,440,10,8,1,1,a,a,1,0.3202206378337,1,2,2
,441,10,9,2,1,a,a,1,0.29855337284971,1,2,2
,442,10,10,1,1,a,a,1,0.274208917515352,1,3,4
